CHRYSA 1-DRAWER BEDSIDE TABLE BLACK,114516B  |  3560237556185,"€33.08
HT",In stock,https://images.easyrea.com/images/produits/114516B/114516B.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Noir', 'Assortment number': '1', 'Assortment details': 'NOIR', 'Product dimensions': 'L. 47,1 x P. 30 x H. 65,5 cm', 'Product Weight': '4.300 Kg', 'Material': 'MDF_E1/PIN', 'Assembly': 'A monter soi-même', 'Packaging': 'STICKER IMPRIME T3 /HANGTAG LIVRET/MASTER BOITE KRAFT', 'Implantation': 'AU_SOL', 'Customs code': '9403500000', 'ECO MOB': '0.26 TTC', 'Gencod': '3560237556185'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '1 / 1 / 25', 'Packing dimensions': '65.50 x 35.00 x 23.00 cm', 'Packing details dimensions': 'L.65.50 x l.35.00 x H.23.00 cm', 'Packing weight': '5.00 kg', 'Volume': '0.0527 m3'}","Description
Collection: Midnight garden
Nombre de tiroirs : 1 x L. 25,5 x l. 24,5 x H. 8,8 cm","['https://images.easyrea.com/images/produits/114516B/114516B_0.jpg', 'https://images.easyrea.com/images/produits/114516B/114516B_1.jpg', 'https://images.easyrea.com/images/produits/114516B/114516B_2.jpg', 'https://images.easyrea.com/images/produits/114516B/114516B_3.jpg', 'https://images.easyrea.com/images/produits/114516B/114516B_4.jpg', 'https://images.easyrea.com/images/produits/114516B/114516B_5.jpg', 'https://images.easyrea.com/images/produits/114516B/114516B.jpg']"
CHRYSA 5-DRAWER CHIFFONNIER WHITE,157062  |  3560239709879,"€71.67
HT",In stock,https://images.easyrea.com/images/produits/157062/157062.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Blanc', 'Assortment number': '1', 'Assortment details': 'Blanc top bois', 'Product dimensions': 'L. 45 x P. 30 x H. 113 cm', 'Product Weight': '13.300 Kg', 'Material': 'MDF_E1/PIN/PAULOWNIA', 'Packaging': 'HANGTAG', 'Implantation': 'AU_SOL', 'Customs code': '9403609000', 'ECO MOB': '1.50 TTC', 'Gencod': '3560239709879'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '1 / 1 / 7', 'Packing dimensions': '52.00 x 36.00 x 118.00 cm', 'Packing details dimensions': 'L.52.00 x l.36.00 x H.118.00 cm', 'Packing weight': '12.50 kg', 'Volume': '0.2209 m3'}","Description
Collection: Bohemian winter
Empilable : N/A
Nombre d'étagères : N/A
Nombre de tiroirs : 5 (L. 31 x l. 23 x H. 13,3 cm)
Nombre niches / cases : N/A
Pliable : N/A","['https://images.easyrea.com/images/produits/157062/157062_0.jpg', 'https://images.easyrea.com/images/produits/157062/157062_1.jpg', 'https://images.easyrea.com/images/produits/157062/157062_2.jpg', 'https://images.easyrea.com/images/produits/157062/157062.jpg']"
CHRYSA 3-DRAWER CHEST OF DRAWERS WHITE,157063  |  3560239709886,"€99.23
HT",In stock,https://images.easyrea.com/images/produits/157063/157063.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Blanc', 'Assortment number': '0', 'Assortment details': 'Blanc top bois', 'Product dimensions': 'L. 75 x P. 38 x H. 76 cm', 'Product Weight': '13.700 Kg', 'Material': 'MDF E1', 'Packaging': 'HANGTAG', 'Implantation': 'AU_SOL', 'Customs code': '9403609000', 'ECO MOB': '1.50 TTC', 'Gencod': '3560239709886'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '1 / 1 / 4', 'Packing dimensions': '80.50 x 44.00 x 84.00 cm', 'Packing details dimensions': 'L.80.50 x l.44.00 x H.84.00 cm', 'Packing weight': '17.10 kg', 'Volume': '0.2975 m3'}","Description
Collection: Bohemian winter
Nombre de tiroirs : 3 x L. 64 x P. 29 x H. 13 cm","['https://images.easyrea.com/images/produits/157063/157063_0.jpg', 'https://images.easyrea.com/images/produits/157063/157063_1.jpg', 'https://images.easyrea.com/images/produits/157063/157063_2.jpg', 'https://images.easyrea.com/images/produits/157063/157063.jpg']"
CHRYSA 2-DRAWER CONSOLE TABLE WHITE,114515A  |  3560239696803,"€44.10
HT",In stock,https://images.easyrea.com/images/produits/114515A/114515A.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Blanc', 'Assortment number': '0', 'Assortment details': 'BLANC TOP BOIS', 'Product dimensions': 'L. 87 x P. 34 x H. 78 cm', 'Product Weight': '7.800 Kg', 'Material': 'PINE/MDF E1', 'Assembly': 'A monter soi-même', 'Packaging': 'STICKER IMPRIME T3 /HANGTAG LIVRET/MASTER BOITE KRAFT', 'Implantation': 'AU_SOL', 'Customs code': '9403609000', 'ECO MOB': '0.66 TTC', 'Gencod': '3560239696803'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '1 / 1 / 18', 'Packing dimensions': '92.30 x 38.50 x 26.00 cm', 'Packing details dimensions': 'L.92.30 x l.38.50 x H.26.00 cm', 'Packing weight': '9.10 kg', 'Volume': '0.0924 m3'}","Description
Collection: Bohemian winter","['https://images.easyrea.com/images/produits/114515A/114515A_0.jpg', 'https://images.easyrea.com/images/produits/114515A/114515A_1.jpg', 'https://images.easyrea.com/images/produits/114515A/114515A_2.jpg', 'https://images.easyrea.com/images/produits/114515A/114515A.jpg']"
CHRYSA 3-DRAWER DRESSING TABLE WHITE,131000A  |  3560239696827,"€77.18
HT",In stock,https://images.easyrea.com/images/produits/131000A/131000A.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Blanc', 'Assortment number': '0', 'Assortment details': 'BLANC TOP BOIS', 'Product dimensions': 'L. 74 x P. 40 x H. 135 cm', 'Product Weight': '12.200 Kg', 'Material': 'MDF E1', 'Assembly': 'A monter soi-même', 'Packaging': 'STICKER IMPRIME T3 /HANGTAG LIVRET/MASTER BOITE KRAFT', 'Implantation': 'AU_SOL', 'Customs code': '9403609000', 'ECO MOB': '2.10 TTC', 'Gencod': '3560239696827'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '1 / 1 / 12', 'Packing dimensions': '80.50 x 43.00 x 33.00 cm', 'Packing details dimensions': 'L.80.50 x l.43.00 x H.33.00 cm', 'Packing weight': '13.60 kg', 'Volume': '0.1142 m3'}","Description
Collection: Bohemian winter","['https://images.easyrea.com/images/produits/131000A/131000A_0.jpg', 'https://images.easyrea.com/images/produits/131000A/131000A_1.jpg', 'https://images.easyrea.com/images/produits/131000A/131000A_2.jpg', 'https://images.easyrea.com/images/produits/131000A/131000A.jpg']"
CHRYSA 1-DRAWER BEDSIDE TABLE WHITE,114516A  |  3560239696797,"€33.08
HT",In arrival,https://images.easyrea.com/images/produits/114516A/114516A.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Blanc', 'Assortment number': '1', 'Assortment details': 'BLANC TOP BOIS', 'Product dimensions': 'L. 47,1 x P. 30 x H. 65,5 cm', 'Product Weight': '4.300 Kg', 'Material': 'MDF_E1/PIN/PAULOWNIA', 'Assembly': 'A monter soi-même', 'Packaging': 'HANGTAG/STICKER IMPRIME T3 /MASTER BOITE KRAFT', 'Implantation': 'AU_SOL', 'Customs code': '9403500000', 'ECO MOB': '0.26 TTC', 'Gencod': '3560239696797'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '1 / 1 / 25', 'Packing dimensions': '65.20 x 35.00 x 23.00 cm', 'Packing details dimensions': 'L.65.20 x l.35.00 x H.23.00 cm', 'Packing weight': '5.10 kg', 'Volume': '0.0525 m3'}","Description
Collection: Bohemian winter","['https://images.easyrea.com/images/produits/114516A/114516A_0.jpg', 'https://images.easyrea.com/images/produits/114516A/114516A_1.jpg', 'https://images.easyrea.com/images/produits/114516A/114516A_2.jpg', 'https://images.easyrea.com/images/produits/114516A/114516A.jpg']"
DAMIAN 2-DRAWER SIDEBOARD GREY,157211  |  3560238652473,"€99.23
HT",In stock,https://images.easyrea.com/images/produits/157211/157211.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Gris Foncé', 'Assortment number': '1', 'Assortment details': 'GRIS F PLATEAU BOIS', 'Product dimensions': 'L. 80 x P. 34,5 x H. 85 cm', 'Packing dimensions': 'Tiroirs : H. 11.5 x P. 25 cm H. étagères : 29 cm', 'Product Weight': '15.000 Kg', 'Material': 'MDF_E1/PAULOWNIA', 'Packaging': 'HANGTAG', 'Implantation': 'AU_SOL', 'Customs code': '9403601000', 'ECO MOB': '1.50 TTC', 'Gencod': '3560238652473'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '1 / 1 / 4', 'Packing dimensions': '87.00 x 40.00 x 92.00 cm', 'Packing details dimensions': 'L.87.00 x l.40.00 x H.92.00 cm', 'Packing weight': '18.00 kg', 'Volume': '0.3202 m3'}","Description
Collection: Notes bleues
Nombre de tiroirs :
Pliable :
Empilable :
Nombre d'étagères :
Nombre niches / cases :","['https://images.easyrea.com/images/produits/157211/157211_0.jpg', 'https://images.easyrea.com/images/produits/157211/157211_1.jpg', 'https://images.easyrea.com/images/produits/157211/157211_2.jpg', 'https://images.easyrea.com/images/produits/157211/157211_3.jpg', 'https://images.easyrea.com/images/produits/157211/157211_4.jpg', 'https://images.easyrea.com/images/produits/157211/157211.jpg']"
DAMIAN 2-DRAWER CONSOLE TABLE GREY,157209  |  3560238652459,"€77.18
HT",In arrival,https://images.easyrea.com/images/produits/157209/157209.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Gris Foncé', 'Assortment number': '0', 'Assortment details': 'GRIS F PLATEAU BOIS', 'Product dimensions': 'L. 110 x P. 40 x H. 85 cm', 'Packing dimensions': 'H. étagères : 26.5 cm Tiroirs : H. 8 x P. 24 cm', 'Product Weight': '14.000 Kg', 'Material': 'MDF E1', 'Assembly': 'A monter soi-même', 'Packaging': 'HANGTAG', 'Implantation': 'AU_SOL', 'Customs code': '9403609000', 'ECO MOB': '1.50 TTC', 'Gencod': '3560238652459'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '1 / 1 / 9', 'Packing dimensions': '116.00 x 46.00 x 31.00 cm', 'Packing details dimensions': 'L.116.00 x l.46.00 x H.31.00 cm', 'Packing weight': '16.00 kg', 'Volume': '0.1654 m3'}","Description
Collection: Notes bleues","['https://images.easyrea.com/images/produits/157209/157209_0.jpg', 'https://images.easyrea.com/images/produits/157209/157209_1.jpg', 'https://images.easyrea.com/images/produits/157209/157209_2.jpg', 'https://images.easyrea.com/images/produits/157209/157209.jpg']"
DAMIAN 1-DRAWER BEDSIDE TABLE GREY,157208  |  3560238652442,"€30.32
HT",In stock,https://images.easyrea.com/images/produits/157208/157208.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Gris Foncé', 'Assortment number': '1', 'Assortment details': 'GRIS F PLATEAU BOIS', 'Product dimensions': 'L. 45 x P. 30 x H. 67,5 cm', 'Packing dimensions': 'H. étagère : 31.9 cm Tiroir : P. 22 x H. 8.5 cm', 'Product Weight': '4.700 Kg', 'Material': 'MDF_E1/PAULOWNIA', 'Assembly': 'A monter soi-même', 'Packaging': 'HANGTAG', 'Implantation': 'SUR_ETAGERE', 'Customs code': '9403500000', 'ECO MOB': '0.26 TTC', 'Gencod': '3560238652442'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '1 / 1 / 26', 'Packing dimensions': '66.50 x 34.50 x 25.50 cm', 'Packing details dimensions': 'L.66.50 x l.34.50 x H.25.50 cm', 'Packing weight': '6.00 kg', 'Volume': '0.0585 m3'}","Description
Collection: Wonderly","['https://images.easyrea.com/images/produits/157208/157208_0.jpg', 'https://images.easyrea.com/images/produits/157208/157208_1.jpg', 'https://images.easyrea.com/images/produits/157208/157208_2.jpg', 'https://images.easyrea.com/images/produits/157208/157208.jpg']"
OLBIA 2-DOOR SIDEBOARD,197720  |  3560232688232,"€248.07
HT",In arrival,https://images.easyrea.com/images/produits/197720/197720.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Blanc', 'Assortment number': '0', 'Assortment details': 'ACACIA / BLANC', 'Product dimensions': 'L. 110 x P. 45 x H. 80,5 cm', 'Product Weight': '27.500 Kg', 'Material': 'ACACIA/MDF E1', 'Packaging': 'MASTER BOITE KRAFT/STICKER IMPRIME T1 /HANGTAG LIVRET', 'Implantation': 'AU_SOL', 'Customs code': '9403601000', 'ECO MOB': '3.14 TTC', 'Gencod': '3560232688232'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '1 / 1 / 2', 'Packing dimensions': '118.00 x 53.00 x 89.00 cm', 'Packing details dimensions': 'L.118.00 x l.53.00 x H.89.00 cm', 'Packing weight': '38.00 kg', 'Volume': '0.5566 m3'}",,"['https://images.easyrea.com/images/produits/197720/197720_0.jpg', 'https://images.easyrea.com/images/produits/197720/197720_1.jpg', 'https://images.easyrea.com/images/produits/197720/197720_2.jpg', 'https://images.easyrea.com/images/produits/197720/197720_3.jpg', 'https://images.easyrea.com/images/produits/197720/197720_4.jpg', 'https://images.easyrea.com/images/produits/197720/197720_5.jpg', 'https://images.easyrea.com/images/produits/197720/197720.jpg']"
OLBIA 2-DOOR 1-DRAWER TV UNIT,197721  |  3560232688256,"€275.63
HT",In stock,https://images.easyrea.com/images/produits/197721/197721.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Blanc', 'Assortment number': '0', 'Assortment details': 'ACACIA / BLANC', 'Product dimensions': 'L. 140 x P. 40 x H. 50 cm', 'Product Weight': '29.000 Kg', 'Material': 'ACACIA/MDF E1', 'Packaging': 'MASTER BOITE KRAFT/STICKER IMPRIME/HANGTAG LIVRET', 'Implantation': 'AU_SOL', 'Customs code': '9403601000', 'ECO MOB': '3.14 TTC', 'Gencod': '3560232688256'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '1 / 1 / 2', 'Packing dimensions': '148.00 x 48.00 x 60.00 cm', 'Packing details dimensions': 'L.148.00 x l.48.00 x H.60.00 cm', 'Packing weight': '1.00 kg', 'Volume': '0.4262 m3'}",,"['https://images.easyrea.com/images/produits/197721/197721_0.jpg', 'https://images.easyrea.com/images/produits/197721/197721_1.jpg', 'https://images.easyrea.com/images/produits/197721/197721_2.jpg', 'https://images.easyrea.com/images/produits/197721/197721_3.jpg', 'https://images.easyrea.com/images/produits/197721/197721_4.jpg', 'https://images.easyrea.com/images/produits/197721/197721_5.jpg', 'https://images.easyrea.com/images/produits/197721/197721_6.jpg', 'https://images.easyrea.com/images/produits/197721/197721.jpg']"
AONI 1-DRAWER BEDSIDE TABLE RATTAN,179012  |  3560237556314,"€49.62
HT",In stock,https://images.easyrea.com/images/produits/179012/179012.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Beige', 'Assortment number': '0', 'Assortment details': 'ROTIN', 'Product dimensions': 'L. 45 x P. 35 x H. 60 cm', 'Product Weight': '3.600 Kg', 'Material': 'BAMBOO FB/PLYWOODE1/RATTAN', 'Packaging': 'STICKER IMPRIME/HANGTAG LIVRET', 'Implantation': 'AU_SOL', 'Customs code': '9403830090', 'ECO MOB': '0.44 TTC', 'Gencod': '3560237556314'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '1 / 1 / 15', 'Packing dimensions': '48.00 x 33.00 x 64.50 cm', 'Packing details dimensions': 'L.48.00 x l.33.00 x H.64.50 cm', 'Packing weight': '5.10 kg', 'Volume': '0.1022 m3'}","Description
Collection: Sieste à Loumarin
Empilable :
Nombre de tiroirs : 1 x L. 39,5 x l. 27,5 x H. 14,5 cm","['https://images.easyrea.com/images/produits/179012/179012_0.jpg', 'https://images.easyrea.com/images/produits/179012/179012_1.jpg', 'https://images.easyrea.com/images/produits/179012/179012_2.jpg', 'https://images.easyrea.com/images/produits/179012/179012_3.jpg', 'https://images.easyrea.com/images/produits/179012/179012.jpg']"
AONI HEADBOARD 160 X 140 CM RATTAN,179010  |  3560237556291,"€93.72
HT",In stock,https://images.easyrea.com/images/produits/179010/179010.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Beige', 'Assortment number': '0', 'Assortment details': 'ROTIN', 'Product dimensions': 'L. 160 x P. 2,8 x H. 140 cm', 'Product Weight': '4.400 Kg', 'Material': 'RATTAN', 'Packaging': 'HANGTAG LIVRET', 'Implantation': 'SUR_ETAGERE', 'Customs code': '9403830090', 'ECO MOB': '1.00 TTC', 'Gencod': '3560237556291'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '1 / 1 / 30', 'Packing dimensions': '163.00 x 142.50 x 6.50 cm', 'Packing details dimensions': 'L.163.00 x l.142.50 x H.6.50 cm', 'Packing weight': '9.50 kg', 'Volume': '0.1510 m3'}","Description
Collection: Idylle folk","['https://images.easyrea.com/images/produits/179010/179010_0.jpg', 'https://images.easyrea.com/images/produits/179010/179010.jpg', 'https://easyrea.com/assets/img/empty.svg']"
TIRIA 2-DOOR STORAGE CABINET,197711  |  3560232687358,"€198.46
HT",In arrival,https://images.easyrea.com/images/produits/197711/197711.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Marron', 'Assortment number': '0', 'Assortment details': 'PLACAGE FRENE / CANNAGE', 'Product dimensions': 'L. 92,5 x P. 40 x H. 150,5 cm', 'Product Weight': '53.500 Kg', 'Material': 'MDF E1/ASH', 'Assembly': 'A monter soi-même', 'Packaging': 'MASTER BOITE KRAFT/STICKER IMPRIME T3 /HANGTAG LIVRET', 'Implantation': 'AU_SOL', 'Customs code': '9403609000', 'ECO MOB': '4.20 TTC', 'Gencod': '3560232687358'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '1 / 1 / 6', 'Packing dimensions': '50.40 x 26.50 x 163.00 cm', 'Packing details dimensions': 'L.50.40 x l.26.50 x H.163.00 cm', 'Packing weight': '58.20 kg', 'Volume': '0.2177 m3'}","Description
Collection: Lumière d'hiver","['https://images.easyrea.com/images/produits/197711/197711_0.jpg', 'https://images.easyrea.com/images/produits/197711/197711_1.jpg', 'https://images.easyrea.com/images/produits/197711/197711_2.jpg', 'https://images.easyrea.com/images/produits/197711/197711.jpg']"
TIRIA 4-DRAWER CHIFFONNIER,197709  |  3560232687310,"€110.26
HT",In stock,https://images.easyrea.com/images/produits/197709/197709.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Marron', 'Assortment number': '0', 'Assortment details': 'PLACAGE FRENE / CANNAGE', 'Product dimensions': 'L. 55 x P. 38,5 x H. 103 cm', 'Product Weight': '27.500 Kg', 'Material': 'ASH/MDF E1', 'Assembly': 'A monter soi-même', 'Packaging': 'MASTER BOITE KRAFT/STICKER IMPRIME T3 /HANGTAG LIVRET', 'Implantation': 'AU_SOL', 'Customs code': '9403609000', 'ECO MOB': '2.20 TTC', 'Gencod': '3560232687310'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '1 / 1 / 13', 'Packing dimensions': '46.50 x 21.00 x 110.00 cm', 'Packing details dimensions': 'L.46.50 x l.21.00 x H.110.00 cm', 'Packing weight': '30.00 kg', 'Volume': '0.1074 m3'}","Description
Collection: Lumière d'hiver","['https://images.easyrea.com/images/produits/197709/197709_0.jpg', 'https://images.easyrea.com/images/produits/197709/197709_1.jpg', 'https://images.easyrea.com/images/produits/197709/197709_2.jpg', 'https://images.easyrea.com/images/produits/197709/197709_3.jpg', 'https://images.easyrea.com/images/produits/197709/197709.jpg']"
TIRIA 1-DRAWER HALLWAY UNIT,197710  |  3560232687334,"€110.26
HT",In stock,https://images.easyrea.com/images/produits/197710/197710.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Marron', 'Assortment number': '0', 'Assortment details': 'PLACAGE FRENE / CANNAGE', 'Product dimensions': 'L. 90 x P. 45 x H. 162 cm', 'Product Weight': '21.350 Kg', 'Material': 'MDF E1/PART BDE1/ASH', 'Assembly': 'A monter soi-même', 'Packaging': 'MASTER BOITE KRAFT/STICKER IMPRIME T3 /HANGTAG LIVRET', 'Implantation': 'AU_SOL', 'Customs code': '9403609000', 'ECO MOB': '2.20 TTC', 'Gencod': '3560232687334'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '1 / 1 / 12', 'Packing dimensions': '174.00 x 52.50 x 14.00 cm', 'Packing details dimensions': 'L.174.00 x l.52.50 x H.14.00 cm', 'Packing weight': '25.30 kg', 'Volume': '0.1279 m3'}","Description
Collection: Lumière d'hiver","['https://images.easyrea.com/images/produits/197710/197710_0.jpg', 'https://images.easyrea.com/images/produits/197710/197710_1.jpg', 'https://images.easyrea.com/images/produits/197710/197710_2.jpg', 'https://images.easyrea.com/images/produits/197710/197710.jpg']"
TIRIA 1-DRAWER BEDSIDE TABLE,197708  |  3560232687297,"€55.13
HT",In stock,https://images.easyrea.com/images/produits/197708/197708.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Marron', 'Assortment number': '0', 'Assortment details': 'PLACAGE FRENE / CANNAGE', 'Product dimensions': 'L. 45 x P. 38,5 x H. 52,5 cm', 'Product Weight': '10.200 Kg', 'Material': 'ASH/MDF E1', 'Assembly': 'A monter soi-même', 'Packaging': 'MASTER BOITE KRAFT/STICKER IMPRIME T1 /HANGTAG LIVRET', 'Implantation': 'AU_SOL', 'Customs code': '9403500000', 'ECO MOB': '1.50 TTC', 'Gencod': '3560232687297'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '1 / 1 / 27', 'Packing dimensions': '45.50 x 19.00 x 58.50 cm', 'Packing details dimensions': 'L.45.50 x l.19.00 x H.58.50 cm', 'Packing weight': '12.00 kg', 'Volume': '0.0506 m3'}","Description
Collection: Lumière d'hiver","['https://images.easyrea.com/images/produits/197708/197708_0.jpg', 'https://images.easyrea.com/images/produits/197708/197708_1.jpg', 'https://images.easyrea.com/images/produits/197708/197708_2.jpg', 'https://images.easyrea.com/images/produits/197708/197708.jpg']"
ARTY 2-DOOR SIDEBOARD WICKER,166713  |  3560233812087,"€148.84
HT",In arrival,https://images.easyrea.com/images/produits/166713/166713.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Beige', 'Assortment number': '1', 'Assortment details': 'COULEUR BOIS + CANNAGE', 'Product dimensions': 'L. 100 x P. 45 x H. 89,5 cm', 'Product Weight': '31.600 Kg', 'Material': 'MDF_E1/FRENE/ROTIN', 'Assembly': 'A monter soi-même', 'Packaging': 'STICKER IMPRIME', 'Implantation': 'AU_SOL', 'Customs code': '9403601000', 'ECO MOB': '2.80 TTC', 'Gencod': '3560233812087'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '1 / 1 / 11', 'Packing dimensions': '53.00 x 20.80 x 110.00 cm', 'Packing details dimensions': 'L.53.00 x l.20.80 x H.110.00 cm', 'Packing weight': '34.50 kg', 'Volume': '0.1213 m3'}","Description
Collection: Palm cocktail
Nombre de tiroirs : /
Pliable : /
Empilable : /
Nombre d'étagères : 1 (H. 41 cm)
Nombre niches / cases : 4","['https://images.easyrea.com/images/produits/166713/166713_0.jpg', 'https://images.easyrea.com/images/produits/166713/166713_1.jpg', 'https://images.easyrea.com/images/produits/166713/166713_2.jpg', 'https://images.easyrea.com/images/produits/166713/166713_3.jpg', 'https://images.easyrea.com/images/produits/166713/166713_4.jpg', 'https://images.easyrea.com/images/produits/166713/166713.jpg']"
ARTY TV UNIT WITH 2 FLAP DRAWERS,166712  |  3560233812070,"€121.28
HT",In stock,https://images.easyrea.com/images/produits/166712/166712.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Beige', 'Assortment number': '1', 'Assortment details': 'COULEUR BOIS + CANNAGE', 'Product dimensions': 'L. 140 x P. 40 x H. 49,5 cm', 'Product Weight': '29.300 Kg', 'Material': 'MDF_E1/ROTIN/FRENE', 'Assembly': 'A monter soi-même', 'Packaging': 'STICKER IMPRIME T3 /MASTER BOITE KRAFT', 'Implantation': 'AU_SOL', 'Customs code': '9403601000', 'ECO MOB': '2.20 TTC', 'Gencod': '3560233812070'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '1 / 1 / 12', 'Packing dimensions': '50.00 x 13.00 x 149.00 cm', 'Packing details dimensions': 'L.50.00 x l.13.00 x H.149.00 cm', 'Packing weight': '31.50 kg', 'Volume': '0.0969 m3'}","Description
Collection: Palm cocktail
Empilable : /
Nombre d'étagères : 1 (H. 15 cm)
Nombre de tiroirs : 2 (L. 43 x l. 36 x H. 15,2 cm)
Nombre niches / cases : 4
Pliable : /","['https://images.easyrea.com/images/produits/166712/166712_0.jpg', 'https://images.easyrea.com/images/produits/166712/166712_1.jpg', 'https://images.easyrea.com/images/produits/166712/166712_2.jpg', 'https://images.easyrea.com/images/produits/166712/166712_3.jpg', 'https://images.easyrea.com/images/produits/166712/166712_4.jpg', 'https://images.easyrea.com/images/produits/166712/166712.jpg']"
ARDEN 2-DOOR SIDEBOARD,197732  |  3560232702150,"€165.38
HT",In stock,https://images.easyrea.com/images/produits/197732/197732.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Beige', 'Assortment number': '0', 'Assortment details': 'PLACAGE FRENE', 'Product dimensions': 'L. 119 x P. 40 x H. 80 cm', 'Product Weight': '33.630 Kg', 'Material': 'MDF E1/ASH', 'Assembly': 'A monter soi-même', 'Packaging': 'MASTER BOITE KRAFT/STICKER IMPRIME T3 /HANGTAG LIVRET', 'Implantation': 'AU_SOL', 'Customs code': '9403601000', 'ECO MOB': '3.14 TTC', 'Gencod': '3560232702150'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '1 / 1 / 10', 'Packing dimensions': '127.00 x 67.00 x 12.50 cm', 'Packing details dimensions': 'L.127.00 x l.67.00 x H.12.50 cm', 'Packing weight': '36.30 kg', 'Volume': '0.1064 m3'}","Description
Collection: Olme design","['https://images.easyrea.com/images/produits/197732/197732_0.jpg', 'https://images.easyrea.com/images/produits/197732/197732_1.jpg', 'https://images.easyrea.com/images/produits/197732/197732_2.jpg', 'https://images.easyrea.com/images/produits/197732/197732_3.jpg', 'https://images.easyrea.com/images/produits/197732/197732.jpg']"
COLVA 2-DOOR BOOKCASE,184926  |  3560231550769,"€137.82
HT",In arrival,https://images.easyrea.com/images/produits/184926/184926.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Beige', 'Assortment number': '0', 'Assortment details': 'Placage Effet Bois', 'Product dimensions': 'L. 80 x P. 40 x H. 179,5 cm', 'Packing dimensions': 'Hauteur entre étagères : 36 cm / 39 cm', 'Product Weight': '31.500 Kg', 'Material': 'PART BDE1/MDF E1', 'Assembly': 'A monter soi-même', 'Packaging': 'STICKER IMPRIME T3 /MASTER BOITE KRAFT', 'Implantation': 'AU_SOL', 'Customs code': '9403609000', 'ECO MOB': '3.14 TTC', 'Gencod': '3560231550769'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '1 / 1 / 9', 'Packing dimensions': '131.00 x 46.50 x 18.10 cm', 'Packing details dimensions': 'L.131.00 x l.46.50 x H.18.10 cm', 'Packing weight': '34.60 kg', 'Volume': '0.1103 m3'}","Description
Collection: Fresh vibes
Nombre d'étagères : 3","['https://images.easyrea.com/images/produits/184926/184926_0.jpg', 'https://images.easyrea.com/images/produits/184926/184926_1.jpg', 'https://images.easyrea.com/images/produits/184926/184926_2.jpg', 'https://images.easyrea.com/images/produits/184926/184926_3.jpg', 'https://images.easyrea.com/images/produits/184926/184926_4.jpg', 'https://images.easyrea.com/images/produits/184926/184926.jpg']"
